date,code,name,market,total_shares,foreign_shares,foreign_ratio
2025-11-25,2429,銘旺科,TWSE,85500000,4236920,4.95
2025-11-25,2430,燦坤,TWSE,116800000,3708691,3.17
2025-11-25,2431,聯昌,TWSE,110927014,2263958,2.04
2025-11-25,2432,倚天酷碁-創,TWSE,61860000,343240,0.55
2025-11-25,2433,互盛電,TWSE,144496011,1193108,0.82
2025-11-25,2434,統懋,TWSE,37000000,370006,1.0
2025-11-25,2436,偉詮電,TWSE,201528074,12448904,6.17
2025-11-25,2438,翔耀,TWSE,65195641,225241,0.34
2025-11-25,2439,美律,TWSE,253895414,32688264,12.87
2025-11-25,2440,太空梭,TWSE,139117271,620883,0.44
2025-11-25,2441,超豐,TWSE,568845921,84384652,14.83
2025-11-25,2442,新美齊,TWSE,268905778,5653024,2.1
2025-11-25,2444,兆勁,TWSE,101569573,721261,0.71
2025-11-25,2449,京元電子,TWSE,1222745065,404044052,33.04
2025-11-25,2450,神腦,TWSE,258252657,2997220,1.16
2025-11-25,2451,創見,TWSE,430701675,56013216,13.0
2025-11-25,2453,凌群,TWSE,100000000,5364927,5.36
2025-11-25,2454,聯發科,TWSE,1603912182,896643255,55.9
2025-11-25,2455,全新,TWSE,184905918,51185140,27.68
2025-11-25,2457,飛宏,TWSE,424772416,19171079,4.51
2025-11-25,2458,義隆,TWSE,303880392,43746588,14.39
2025-11-25,2459,敦吉,TWSE,105595615,17890170,16.94
2025-11-25,2460,建通,TWSE,169200000,1311572,0.77
2025-11-25,2461,光群雷,TWSE,173617284,8558857,4.92
2025-11-25,2462,良得電,TWSE,150144074,3320117,2.21
2025-11-25,2464,盟立,TWSE,206451226,3185537,1.54
2025-11-25,2465,麗臺,TWSE,93946031,900027,0.95
2025-11-25,2466,冠西電,TWSE,173458697,18305052,10.55
2025-11-25,2467,志聖,TWSE,156755348,15529492,9.9
2025-11-25,2468,華經,TWSE,69961249,2530729,3.61
2025-11-25,2471,資通,TWSE,47253890,1899464,4.01
2025-11-25,2472,立隆電,TWSE,164735137,16886997,10.25
2025-11-25,2474,可成,TWSE,623669068,139259715,22.32
2025-11-25,2476,鉅祥,TWSE,210896003,20563353,9.75
2025-11-25,2477,美隆電,TWSE,158573244,37774518,23.82
2025-11-25,2478,大毅,TWSE,144731339,13845964,9.56
2025-11-25,2480,敦陽科,TWSE,106360291,13175465,12.38
2025-11-25,2481,強茂,TWSE,382114927,52341413,13.69
2025-11-25,2482,連宇,TWSE,77882711,552185,0.7
2025-11-25,2483,百容,TWSE,107889807,842138,0.78
2025-11-25,2484,希華,TWSE,159421022,8177484,5.12
2025-11-25,2485,兆赫,TWSE,317689037,8852583,2.78
2025-11-25,2486,一詮,TWSE,233958579,24987104,10.68
2025-11-25,2488,漢平,TWSE,79999433,4368014,5.46
2025-11-25,2489,瑞軒,TWSE,610000000,64574818,10.58
2025-11-25,2491,吉祥全,TWSE,82008000,4472445,5.45
2025-11-25,2492,華新科,TWSE,485804774,47717531,9.82
2025-11-25,2493,揚博,TWSE,126796629,3418115,2.69
2025-11-25,2495,普安,TWSE,273551538,18275956,6.68
2025-11-25,2496,卓越,TWSE,19100440,4424065,23.16
2025-11-25,2497,怡利電,TWSE,122799676,4017912,3.27
2025-11-25,2498,宏達電,TWSE,835198486,79548709,9.52
2025-11-25,2501,國建,TWSE,1159561059,104965445,9.05
2025-11-25,2504,國產,TWSE,1180000000,100300413,8.5
2025-11-25,2505,國揚,TWSE,380000000,16620275,4.37
2025-11-25,2506,太設,TWSE,387000000,18602785,4.8
2025-11-25,2509,全坤建,TWSE,224550530,3441192,1.53
2025-11-25,2511,太子,TWSE,1623326147,62025034,3.82
2025-11-25,2514,龍邦,TWSE,394729278,9437642,2.39
2025-11-25,2515,中工,TWSE,1530899822,221860853,14.49
2025-11-25,2516,新建,TWSE,226278457,6911085,3.05
2025-11-25,2520,冠德,TWSE,609487110,48215672,7.91
2025-11-25,2524,京城,TWSE,365983545,2243556,0.61
2025-11-25,2527,宏璟,TWSE,270306000,112595436,41.65
2025-11-25,2528,皇普,TWSE,434026467,13688279,3.15
2025-11-25,2530,華建,TWSE,839988000,36716194,4.37
2025-11-25,2534,宏盛,TWSE,474227970,33697727,7.1
2025-11-25,2535,達欣工,TWSE,270793967,21233037,7.84
2025-11-25,2536,宏普,TWSE,332808652,29553377,8.87
2025-11-25,2537,聯上發,TWSE,300557795,7716398,2.56
2025-11-25,2538,基泰,TWSE,445025495,44235661,9.94
2025-11-25,2539,櫻花建,TWSE,1193102581,25599504,2.14
2025-11-25,2540,愛山林,TWSE,944873965,18586335,1.96
2025-11-25,2542,興富發,TWSE,2173083539,169196692,7.78
2025-11-25,2543,皇昌,TWSE,532383961,11133588,2.09
2025-11-25,2545,皇翔,TWSE,379734808,10685983,2.81
2025-11-25,2546,根基,TWSE,130524193,4327519,3.31
2025-11-25,2547,日勝生,TWSE,1035094649,169609059,16.38
2025-11-25,2548,華固,TWSE,319718697,40651335,12.71
2025-11-25,2597,潤弘,TWSE,310716000,11288763,3.63
2025-11-25,2601,益航,TWSE,824776067,104913417,12.72
2025-11-25,2603,長榮,TWSE,2165042996,356296673,16.45
2025-11-25,2605,新興,TWSE,585353297,201717294,34.46
2025-11-25,2606,裕民,TWSE,845055712,79232192,9.37
2025-11-25,2607,榮運,TWSE,533570547,45963784,8.61
2025-11-25,2608,嘉里大榮,TWSE,467000498,21074810,4.51
2025-11-25,2609,陽明,TWSE,3492104270,452608575,12.96
2025-11-25,2610,華航,TWSE,6083923559,896902249,14.74
2025-11-25,2611,志信,TWSE,189002272,2707763,1.43
2025-11-25,2612,中航,TWSE,197484593,10058024,5.09
2025-11-25,2613,中櫃,TWSE,148423458,1855943,1.25
2025-11-25,2614,東森,TWSE,327264946,16992423,5.19
2025-11-25,2615,萬海,TWSE,2806146293,1175200104,41.87
2025-11-25,2616,山隆,TWSE,137281827,2441680,1.77
2025-11-25,2617,台航,TWSE,417294487,29300695,7.02
2025-11-25,2618,長榮航,TWSE,5400444335,1141974887,21.14
2025-11-25,2630,亞航,TWSE,209438204,6504734,3.1
2025-11-25,2633,台灣高鐵,TWSE,5628293058,616202731,10.94
2025-11-25,2634,漢翔,TWSE,941867101,38187676,4.05
2025-11-25,2636,台驊控股,TWSE,141835230,11059983,7.79
2025-11-25,2637,慧洋-KY,TWSE,746409199,73982880,9.91
2025-11-25,2642,宅配通,TWSE,95467000,5043137,5.28
2025-11-25,2645,長榮航太,TWSE,374570962,43088122,11.5
2025-11-25,2646,星宇航空,TWSE,3008735000,82571895,2.74
2025-11-25,2701,萬企,TWSE,449967838,2000934,0.44
2025-11-25,2702,華園,TWSE,156613249,61602831,39.33
2025-11-25,2704,國賓,TWSE,366923343,38033631,10.36
2025-11-25,2705,六福,TWSE,191312830,3307811,1.72
2025-11-25,2706,第一店,TWSE,499998346,13348269,2.66
2025-11-25,2707,晶華,TWSE,127403238,10118977,7.94
2025-11-25,2712,遠雄來,TWSE,105000000,164977,0.15
2025-11-25,2722,夏都,TWSE,143169696,411455,0.28
2025-11-25,2723,美食-KY,TWSE,180000000,83773427,46.54
2025-11-25,2727,王品,TWSE,84451109,18436847,21.83
2025-11-25,2731,雄獅,TWSE,93277739,27100803,29.05
2025-11-25,2739,寒舍,TWSE,91526000,2648886,2.89
2025-11-25,2748,雲品,TWSE,105778740,651064,0.61
2025-11-25,2753,八方雲集,TWSE,66644796,8871472,13.31
2025-11-25,2762,世界健身-KY,TWSE,112500000,93005776,82.67
2025-11-25,2801,彰銀,TWSE,11766046253,2136275934,18.15
2025-11-25,2812,台中銀,TWSE,5921625921,627793253,10.6
2025-11-25,2816,旺旺保,TWSE,223608000,4142393,1.85
2025-11-25,2820,華票,TWSE,1342960000,119411002,8.89
2025-11-25,2832,台產,TWSE,253540280,13373027,5.27
2025-11-25,2834,臺企銀,TWSE,9718061849,1886067113,19.4
2025-11-25,2836,高雄銀,TWSE,1839916985,139602368,7.58
2025-11-25,2836A,高雄銀甲特,TWSE,40000000,9748,0.02
2025-11-25,2838,聯邦銀,TWSE,4340551779,175339052,4.03
2025-11-25,2838A,聯邦銀甲特,TWSE,200000000,277573,0.13
2025-11-25,2845,遠東銀,TWSE,4865284731,475755041,9.77
2025-11-25,2849,安泰銀,TWSE,1957609349,1152121911,58.85
2025-11-25,2850,新產,TWSE,315963300,32286573,10.21
2025-11-25,2851,中再保,TWSE,800388750,35103721,4.38
2025-11-25,2852,第一保,TWSE,301163784,16550687,5.49
2025-11-25,2855,統一證,TWSE,1601414478,166271329,10.38
2025-11-25,2867,三商壽,TWSE,5899501044,567638285,9.62
2025-11-25,2880,華南金,TWSE,13916965089,2419981182,17.38
2025-11-25,2881,富邦金,TWSE,14007364952,2202175222,15.72
2025-11-25,2881A,富邦特,TWSE,600000000,69264,0.01
2025-11-25,2881B,富邦金乙特,TWSE,666660000,157672,0.02
2025-11-25,2881C,富邦金丙特,TWSE,333330000,354375,0.1
2025-11-25,2882,國泰金,TWSE,14669210128,2643426295,18.02
2025-11-25,2882A,國泰特,TWSE,833300000,178156,0.02
2025-11-25,2882B,國泰金乙特,TWSE,700000000,4767110,0.68
2025-11-25,2883,凱基金,TWSE,16975033203,4190381667,24.68
2025-11-25,2883B,凱基金乙特,TWSE,1582142374,61176684,3.86
2025-11-25,2884,玉山金,TWSE,16174000000,5294681435,32.73
2025-11-25,2885,元大金,TWSE,13331149946,3364198651,25.23
2025-11-25,2886,兆豐金,TWSE,14833378282,3151928250,21.24
2025-11-25,2887,台新新光金,TWSE,24866399230,5733126261,23.05
2025-11-25,2887E,台新新光戊特一,TWSE,500000000,660964,0.13
2025-11-25,2887F,台新新光戊特二,TWSE,300000000,91000,0.03
2025-11-25,2887G,台新新光庚特一,TWSE,75000000,41877,0.05
2025-11-25,2887H,台新新光庚特二,TWSE,219668000,407845,0.18
2025-11-25,2887I,台新新光辛特,TWSE,3096420552,227516463,7.34
2025-11-25,2889,國票金,TWSE,3633563471,344351555,9.47
2025-11-25,2890,永豐金,TWSE,14502322275,3855981083,26.58
2025-11-25,2891,中信金,TWSE,19649766114,6402302664,32.58
2025-11-25,2891B,中信金乙特,TWSE,333330000,78844,0.02
2025-11-25,2891C,中信金丙特,TWSE,166660000,12570,0.0
2025-11-25,2892,第一金,TWSE,14379468650,3460317468,24.06
2025-11-25,2897,王道銀行,TWSE,2805357878,157091419,5.59
2025-11-25,2897B,王道銀乙特,TWSE,250000000,87823,0.03
2025-11-25,2901,欣欣,TWSE,73043283,186708,0.25
2025-11-25,2903,遠百,TWSE,1416940589,163712953,11.55
2025-11-25,2904,匯僑,TWSE,77834432,290358,0.37
2025-11-25,2905,三商,TWSE,1110371703,47248298,4.25
2025-11-25,2906,高林,TWSE,209116648,3698085,1.76
2025-11-25,2908,特力,TWSE,509887558,8688948,1.7
2025-11-25,2910,統領,TWSE,175403000,410836,0.23
2025-11-25,2911,麗嬰房,TWSE,105125999,22353762,21.26
2025-11-25,2912,統一超,TWSE,1039622255,202245308,19.45
2025-11-25,2913,農林,TWSE,790000000,44166724,5.59
2025-11-25,2915,潤泰全,TWSE,1104318772,77529222,7.02
2025-11-25,2923,鼎固-KY,TWSE,1740296982,1729178716,99.36
2025-11-25,2929,淘帝-KY,TWSE,109493838,19737071,18.02
2025-11-25,2939,永邑-KY,TWSE,45548665,8999124,19.75
2025-11-25,2945,三商家購,TWSE,67500000,150214,0.22
2025-11-25,3002,歐格,TWSE,102000000,2691466,2.63
2025-11-25,3003,健和興,TWSE,155654890,4616855,2.96
2025-11-25,3004,豐達科,TWSE,55685055,1573429,2.82
2025-11-25,3005,神基,TWSE,620215900,139631745,22.51
2025-11-25,3006,晶豪科,TWSE,286172238,54547304,19.06
2025-11-25,3008,大立光,TWSE,133468197,42067494,31.51
2025-11-25,3010,華立,TWSE,259436817,32299091,12.44
2025-11-25,3011,今皓,TWSE,112719251,5319090,4.71
2025-11-25,3013,晟銘電,TWSE,205138930,12982865,6.32
2025-11-25,3014,聯陽,TWSE,166020124,39412455,23.73
2025-11-25,3015,全漢,TWSE,187261950,16985352,9.07
2025-11-25,3016,嘉晶,TWSE,288541819,4309789,1.49
2025-11-25,3017,奇鋐,TWSE,388167157,191838016,49.42
2025-11-25,3018,隆銘綠能,TWSE,75377715,191021,0.25
2025-11-25,3019,亞光,TWSE,279243901,22764785,8.15
2025-11-25,3021,鴻名,TWSE,94890000,4413008,4.65
2025-11-25,3022,威強電,TWSE,176597790,28184251,15.95
2025-11-25,3023,信邦,TWSE,240069014,80777360,33.64
2025-11-25,3024,憶聲,TWSE,277157496,8875698,3.2
2025-11-25,3025,星通,TWSE,56736440,1691471,2.98
2025-11-25,3026,禾伸堂,TWSE,165890318,24914562,15.01
2025-11-25,3027,盛達,TWSE,116039561,4237233,3.65
2025-11-25,3028,增你強,TWSE,237241193,22428731,9.45
2025-11-25,3029,零壹,TWSE,167005212,8303363,4.97
2025-11-25,3030,德律,TWSE,236216000,33505513,14.18
2025-11-25,3031,佰鴻,TWSE,173203224,3938228,2.27
2025-11-25,3032,偉訓,TWSE,113285626,8219235,7.25
2025-11-25,3033,威健,TWSE,478694110,33656732,7.03
2025-11-25,3034,聯詠,TWSE,608511469,175826454,28.89
2025-11-25,3035,智原,TWSE,260550313,17293381,6.63
2025-11-25,3036,文曄,TWSE,1260514751,216782369,17.19
2025-11-25,3036A,文曄甲特,TWSE,135000000,243390,0.18
2025-11-25,3037,欣興,TWSE,1529600197,586491889,38.34
2025-11-25,3038,全台,TWSE,157407603,12078842,7.67
2025-11-25,3040,遠見,TWSE,63000000,636800,1.01
2025-11-25,3041,揚智,TWSE,140223647,12717026,9.06
2025-11-25,3042,晶技,TWSE,342992971,42637441,12.43
2025-11-25,3043,科風,TWSE,38975634,230286,0.59
2025-11-25,3044,健鼎,TWSE,525605898,223818691,42.58
2025-11-25,3045,台灣大,TWSE,3723261811,590178786,15.85
2025-11-25,3046,建碁,TWSE,78448013,2849906,3.63
2025-11-25,3047,訊舟,TWSE,223700858,3359486,1.5
2025-11-25,3048,益登,TWSE,269829794,4571736,1.69
2025-11-25,3049,精金,TWSE,802010529,39102104,4.87
2025-11-25,3050,鈺德,TWSE,154984450,13581788,8.76
2025-11-25,3051,力特,TWSE,167000000,5747416,3.44
2025-11-25,3052,夆典,TWSE,233245771,8805319,3.77
2025-11-25,3054,立萬利,TWSE,80651041,237161,0.29
2025-11-25,3055,蔚華科,TWSE,114974918,1759889,1.53
2025-11-25,3056,富華新,TWSE,480555051,17727753,3.68
2025-11-25,3057,喬鼎,TWSE,60325729,1184485,1.96
2025-11-25,3058,立德,TWSE,201722779,6890670,3.41
2025-11-25,3059,華晶科,TWSE,307242025,48902224,15.91
2025-11-25,3060,銘異,TWSE,137563190,11611282,8.44
2025-11-25,3062,建漢,TWSE,330177418,27447019,8.31
2025-11-25,3090,日電貿,TWSE,287567150,18263947,6.35
2025-11-25,3092,鴻碩,TWSE,106552030,1118896,1.05
2025-11-25,3094,聯傑,TWSE,83117089,1636249,1.96
2025-11-25,3130,一零四,TWSE,33190700,7470193,22.5
2025-11-25,3135,凌航,TWSE,77493405,3578359,4.61
2025-11-25,3138,耀登,TWSE,50310363,963839,1.91
2025-11-25,3149,正達,TWSE,226233604,7196102,3.18
2025-11-25,3150,鈺寶-創,TWSE,44377001,252139,0.56
2025-11-25,3164,景岳,TWSE,86010364,381439,0.44
2025-11-25,3167,大量,TWSE,88361787,8099494,9.16
2025-11-25,3168,眾福科,TWSE,77099649,923373,1.19
2025-11-25,3189,景碩,TWSE,456812660,89507397,19.59
2025-11-25,3209,全科,TWSE,234712751,11062151,4.71
2025-11-25,3229,晟鈦,TWSE,64263000,216065,0.33
2025-11-25,3231,緯創,TWSE,3180412250,966964806,30.4
2025-11-25,3257,虹冠電,TWSE,79823590,1252112,1.56
2025-11-25,3266,昇陽,TWSE,352314309,28875039,8.19
2025-11-25,3296,勝德,TWSE,96724450,3013779,3.11
2025-11-25,3305,昇貿,TWSE,134237474,3543262,2.63
2025-11-25,3308,聯德,TWSE,60000000,403624,0.67
2025-11-25,3311,閎暉,TWSE,100000000,1133347,1.13
2025-11-25,3312,弘憶股,TWSE,182626815,3569845,1.95
2025-11-25,3321,同泰,TWSE,53113769,399399,0.75
2025-11-25,3338,泰碩,TWSE,87908141,2230177,2.53
2025-11-25,3346,麗清,TWSE,121228352,3533314,2.91
2025-11-25,3356,奇偶,TWSE,79941672,3792085,4.74
2025-11-25,3376,新日興,TWSE,195763822,51142764,26.12
2025-11-25,3380,明泰,TWSE,541718460,31198671,5.75
2025-11-25,3406,玉晶光,TWSE,112743063,35386573,31.38
2025-11-25,3413,京鼎,TWSE,108022907,22121936,20.47
2025-11-25,3416,融程電,TWSE,79746502,3288054,4.12
2025-11-25,3419,譁裕,TWSE,120480417,1456814,1.2
2025-11-25,3432,台端,TWSE,42230000,1216887,2.88
2025-11-25,3437,榮創,TWSE,144548000,7103874,4.91
2025-11-25,3443,創意,TWSE,134011911,38429858,28.67
2025-11-25,3447,展達,TWSE,77331120,1745900,2.25
2025-11-25,3450,聯鈞,TWSE,145681382,19566505,13.43
2025-11-25,3454,晶睿,TWSE,86567893,2074040,2.39
2025-11-25,3481,群創,TWSE,7989197337,1875894094,23.48
2025-11-25,3494,誠研,TWSE,94800000,1464557,1.54
2025-11-25,3501,維熹,TWSE,118257927,4188904,3.54
2025-11-25,3504,揚明光,TWSE,114059785,4558107,3.99
2025-11-25,3515,華擎,TWSE,123556329,17877398,14.46
2025-11-25,3518,柏騰,TWSE,97887230,5743899,5.86
2025-11-25,3528,安馳,TWSE,66639216,1754417,2.63
2025-11-25,3530,晶相光,TWSE,77475900,31326919,40.43
2025-11-25,3532,台勝科,TWSE,387848300,183729424,47.37
2025-11-25,3533,嘉澤,TWSE,112534691,42072221,37.38
2025-11-25,3535,晶彩科,TWSE,79052356,3868581,4.89
2025-11-25,3543,州巧,TWSE,89263150,6612419,7.4
2025-11-25,3545,敦泰,TWSE,221312881,36098356,16.31
2025-11-25,3550,聯穎,TWSE,87550000,3055103,3.48
2025-11-25,3557,嘉威,TWSE,84315435,1336474,1.58
2025-11-25,3563,牧德,TWSE,58146234,5340108,9.18
2025-11-25,3576,聯合再生,TWSE,1627795375,157567145,9.67
2025-11-25,3583,辛耘,TWSE,80328000,8963940,11.15
2025-11-25,3588,通嘉,TWSE,62014182,1027431,1.65
2025-11-25,3591,艾笛森,TWSE,145482435,3311032,2.27
2025-11-25,3592,瑞鼎,TWSE,75855226,9574884,12.62
2025-11-25,3593,力銘,TWSE,93042416,290022,0.31
2025-11-25,3596,智易,TWSE,220354321,97761301,44.36
2025-11-25,3605,宏致,TWSE,151379908,22728928,15.01
2025-11-25,3607,谷崧,TWSE,121662239,4645955,3.81
2025-11-25,3617,碩天,TWSE,94166049,7688455,8.16
2025-11-25,3622,洋華,TWSE,151327600,8326528,5.5
2025-11-25,3645,達邁,TWSE,136754207,13370419,9.77
2025-11-25,3652,精聯,TWSE,75097500,660794,0.87
2025-11-25,3653,健策,TWSE,142922005,41209852,28.83
2025-11-25,3661,世芯-KY,TWSE,80855695,41521020,51.35
2025-11-25,3665,貿聯-KY,TWSE,193969420,92878283,47.88
2025-11-25,3669,圓展,TWSE,92919950,1651560,1.77
2025-11-25,3673,TPK-KY,TWSE,406663759,162084745,39.85
2025-11-25,3679,新至陞,TWSE,63022229,5476265,8.68
2025-11-25,3686,達能,TWSE,76495118,1422741,1.85
2025-11-25,3694,海華,TWSE,154947208,18532787,11.96
2025-11-25,3701,大眾控,TWSE,236526612,9595579,4.05
2025-11-25,3702,大聯大,TWSE,1679056833,506656806,30.17
2025-11-25,3703,欣陸,TWSE,823215980,175648412,21.33
2025-11-25,3704,合勤控,TWSE,412565422,38518013,9.33
2025-11-25,3705,永信,TWSE,266422983,20653231,7.75
2025-11-25,3706,神達,TWSE,1327212468,121589132,9.16
2025-11-25,3708,上緯投控,TWSE,107275529,6340073,5.91
2025-11-25,3711,日月光投控,TWSE,4422175232,3401549041,76.92
2025-11-25,3712,永崴投控,TWSE,246242146,3809144,1.54
2025-11-25,3714,富采,TWSE,737940460,100614740,13.63
2025-11-25,3715,定穎投控,TWSE,277674584,56406964,20.31
2025-11-25,3716,中化控股,TWSE,149765614,11777165,7.86
2025-11-25,3717,聯嘉投控,TWSE,207845445,3644781,1.75
2025-11-25,4104,佳醫,TWSE,171567456,6699641,3.9
2025-11-25,4106,雃博,TWSE,100911557,1894829,1.87
2025-11-25,4108,懷特,TWSE,198618879,2120341,1.06
2025-11-25,4119,旭富,TWSE,119508634,6844965,5.72
2025-11-25,4133,亞諾法,TWSE,60553594,7684843,12.69
2025-11-25,4137,麗豐-KY,TWSE,82492350,46481577,56.34
2025-11-25,4142,國光生,TWSE,429507750,24689253,5.74
2025-11-25,4148,全宇生技-KY,TWSE,67235701,47694518,70.93
2025-11-25,4155,訊映,TWSE,146059164,1268846,0.86
2025-11-25,4164,承業醫,TWSE,185711966,54655470,29.43
2025-11-25,4190,佐登-KY,TWSE,61668812,37664241,61.07
2025-11-25,4306,炎洲,TWSE,676757216,29791743,4.4
2025-11-25,4414,如興,TWSE,263795773,69088550,26.19
2025-11-25,4426,利勤,TWSE,172677198,4700560,2.72
2025-11-25,4438,廣越,TWSE,113425455,1543722,1.36
2025-11-25,4439,冠星-KY,TWSE,38035800,23322955,61.31
2025-11-25,4440,宜新實業,TWSE,67598000,412641,0.61
2025-11-25,4441,振大環球,TWSE,68017578,1980902,2.91
2025-11-25,4526,東台,TWSE,254826461,13555311,5.31
2025-11-25,4532,瑞智,TWSE,504895105,88942692,17.61
2025-11-25,4536,拓凱,TWSE,90820000,15545045,17.11
2025-11-25,4540,全球傳動,TWSE,112140457,5183019,4.62
2025-11-25,4545,銘鈺,TWSE,77000000,24142778,31.35
2025-11-25,4551,智伸科,TWSE,115222498,57881500,50.23
2025-11-25,4552,力達-KY,TWSE,116000000,49752143,42.88
2025-11-25,4555,氣立,TWSE,69984037,2909888,4.15
2025-11-25,4557,永新-KY,TWSE,47971840,16614359,34.63
2025-11-25,4560,強信-KY,TWSE,68097240,58206789,85.47
2025-11-25,4562,穎漢,TWSE,87546000,3351349,3.82
2025-11-25,4564,元翎,TWSE,232788303,5064357,2.17
2025-11-25,4566,時碩工業,TWSE,109809726,2142660,1.95
2025-11-25,4569,六方科-KY,TWSE,30600000,20647372,67.47
2025-11-25,4571,鈞興-KY,TWSE,53017115,32062016,60.47
2025-11-25,4572,駐龍,TWSE,4000000,1319728,32.99
2025-11-25,4576,大銀微系統,TWSE,119801848,1504106,1.25
2025-11-25,4581,光隆精密-KY,TWSE,33899000,8086505,23.85
2025-11-25,4583,台灣精銳,TWSE,80171351,1239295,1.54
2025-11-25,4585,達明,TWSE,102800000,928247,0.9
2025-11-25,4588,玖鼎電力,TWSE,42985000,1760133,4.09
2025-11-25,4720,德淵,TWSE,114516037,6694831,5.84
2025-11-25,4722,國精化,TWSE,101059159,6503321,6.43
2025-11-25,4736,泰博,TWSE,95374469,6525976,6.84
2025-11-25,4737,華廣,TWSE,67272653,15579864,23.15
2025-11-25,4739,康普,TWSE,118649269,7977554,6.72
2025-11-25,4746,台耀,TWSE,120255963,15634374,13.0
2025-11-25,4755,三福化,TWSE,100706000,20877051,20.73
2025-11-25,4763,材料*-KY,TWSE,989146670,478049003,48.32
2025-11-25,4764,雙鍵,TWSE,85542062,20310715,23.74
2025-11-25,4766,南寶,TWSE,120570780,20828243,17.27
2025-11-25,4770,上品,TWSE,79976000,6925987,8.66
2025-11-25,4771,望隼,TWSE,58044700,2544560,4.38
2025-11-25,4807,日成-KY,TWSE,38396032,28186356,73.4
2025-11-25,4904,遠傳,TWSE,3605705357,770209027,21.36
2025-11-25,4906,正文,TWSE,427594111,61647262,14.41
2025-11-25,4912,聯德控股-KY,TWSE,65303099,17080363,26.15
2025-11-25,4915,致伸,TWSE,471174824,237010640,50.3
2025-11-25,4916,事欣科,TWSE,110602900,8729050,7.89
2025-11-25,4919,新唐,TWSE,419765268,30454958,7.25
2025-11-25,4927,泰鼎-KY,TWSE,264937988,34416496,12.99
2025-11-25,4930,燦星網,TWSE,80000000,1649114,2.06
2025-11-25,4934,太極,TWSE,225000000,4262445,1.89
2025-11-25,4935,茂林-KY,TWSE,128864091,34736275,26.95
2025-11-25,4938,和碩,TWSE,2682212603,752659886,28.06
2025-11-25,4942,嘉彰,TWSE,142367613,10360934,7.27
2025-11-25,4943,康控-KY,TWSE,126694353,19779882,15.61
2025-11-25,4949,有成精密,TWSE,67050543,4226578,6.3
2025-11-25,4952,凌通,TWSE,108815816,5932514,5.45
2025-11-25,4956,光鋐,TWSE,100408236,11183114,11.13
2025-11-25,4958,臻鼎-KY,TWSE,956652509,601175452,62.84
2025-11-25,4960,誠美材,TWSE,571705388,99881352,17.47
2025-11-25,4961,天鈺,TWSE,121253603,21543080,17.76
2025-11-25,4967,十銓,TWSE,84963288,14413688,16.96
2025-11-25,4968,立積,TWSE,92209898,9409107,10.2
2025-11-25,4976,佳凌,TWSE,141408000,9233526,6.52
2025-11-25,4977,眾達-KY,TWSE,80189841,16098875,20.07
2025-11-25,4989,榮科,TWSE,137776500,4453903,3.23
2025-11-25,4994,傳奇,TWSE,66383400,1948466,2.93
2025-11-25,4999,鑫禾,TWSE,74417200,1235030,1.65
2025-11-25,5007,三星,TWSE,294940154,8386783,2.84
2025-11-25,5203,訊連,TWSE,79098800,15041033,19.01
2025-11-25,5215,科嘉-KY,TWSE,64337500,16174047,25.13
2025-11-25,5222,全訊,TWSE,90866968,3716464,4.09
2025-11-25,5225,東科-KY,TWSE,78416677,32892358,41.94
2025-11-25,5234,達興材料,TWSE,102715911,8272171,8.05
2025-11-25,5243,乙盛-KY,TWSE,168528915,97431595,57.81
2025-11-25,5244,弘凱,TWSE,68241899,2577693,3.77
2025-11-25,5258,虹堡,TWSE,110364894,4997616,4.52
2025-11-25,5269,祥碩,TWSE,74777129,11763823,15.73
2025-11-25,5283,禾聯碩,TWSE,73000425,1202497,1.64
2025-11-25,5284,jpp-KY,TWSE,50928860,28518881,55.99
2025-11-25,5285,界霖,TWSE,102040926,1855316,1.81
2025-11-25,5288,豐祥-KY,TWSE,69730022,41933636,60.13
2025-11-25,5292,華懋,TWSE,42108000,636351,1.51
2025-11-25,5306,桂盟,TWSE,126000772,15832626,12.56
2025-11-25,5388,中磊,TWSE,300429542,69192909,23.03
2025-11-25,5434,崇越,TWSE,191332275,51456654,26.89
2025-11-25,5469,瀚宇博,TWSE,486166000,63913247,13.14
2025-11-25,5471,松翰,TWSE,167877062,19320272,11.5
2025-11-25,5484,慧友,TWSE,66801000,626388,0.93
2025-11-25,5515,建國,TWSE,201600084,18620439,9.23
2025-11-25,5519,隆大,TWSE,219197180,7625134,3.47
2025-11-25,5521,工信,TWSE,492280155,54579396,11.08
2025-11-25,5522,遠雄,TWSE,781596241,25600470,3.27
2025-11-25,5525,順天,TWSE,318105378,5011764,1.57
2025-11-25,5531,鄉林,TWSE,1077589245,29815174,2.76
2025-11-25,5533,皇鼎,TWSE,285244944,8683561,3.04
2025-11-25,5534,長虹,TWSE,290325960,32498156,11.19
2025-11-25,5538,東明-KY,TWSE,201203333,128370875,63.8
2025-11-25,5546,永固-KY,TWSE,82353402,44102491,53.55
2025-11-25,5607,遠雄港,TWSE,370552913,9244913,2.49
2025-11-25,5608,四維航,TWSE,389271614,16476432,4.23
2025-11-25,5706,鳳凰,TWSE,84910920,1346106,1.58
2025-11-25,5871,中租-KY,TWSE,1711421161,661984658,38.68
2025-11-25,5871A,中租-KY甲特,TWSE,150000000,1781235,1.18
2025-11-25,5876,上海商銀,TWSE,4861603140,2612954718,53.74
