date,code,name,foreign_net,trust_net,dealer_net,market
2025-10-21,6994,富威電力,15000,0,0,TWSE
2025-10-21,7610,聯友金屬-創,190000,0,0,TWSE
2025-10-21,7631,聚賢研發-創,1000,0,0,TWSE
2025-10-21,7705,三商餐飲,5000,0,0,TWSE
2025-10-21,7721,微程式,9000,0,0,TWSE
2025-10-21,7722,LINEPAY,17689,0,0,TWSE
2025-10-21,7732,金興精密,2000,0,0,TWSE
2025-10-21,7736,虎山,2000,0,0,TWSE
2025-10-21,7740,熙特爾-創,37000,0,0,TWSE
2025-10-21,7749,意騰-KY,107000,0,0,TWSE
2025-10-21,7750,新代,46051,0,0,TWSE
2025-10-21,7765,中華資安,2000,0,0,TWSE
2025-10-21,7780,大研生醫,118030,0,0,TWSE
2025-10-21,7788,松川精密,25000,0,0,TWSE
2025-10-21,7799,禾榮科,136000,99000,0,TWSE
2025-10-21,8011,台通,490000,0,0,TWSE
2025-10-21,8016,矽創,337000,66810,0,TWSE
2025-10-21,8021,尖點,5764300,25000,0,TWSE
2025-10-21,8028,昇陽半導體,1327870,16000,0,TWSE
2025-10-21,8033,雷虎,102963,0,0,TWSE
2025-10-21,8039,台虹,972000,148000,0,TWSE
2025-10-21,8045,達運光電,2000,0,0,TWSE
2025-10-21,8046,南電,93600,216,0,TWSE
2025-10-21,8070,長華*,1023000,193505,0,TWSE
2025-10-21,8072,陞泰,131000,0,0,TWSE
2025-10-21,8081,致新,227000,12456,0,TWSE
2025-10-21,8103,瀚荃,1052432,0,0,TWSE
2025-10-21,8104,錸寶,60008,0,0,TWSE
2025-10-21,8105,凌巨,119000,0,0,TWSE
2025-10-21,8110,華東,7072001,0,0,TWSE
2025-10-21,8112,至上,4775730,176583,0,TWSE
2025-10-21,8114,振樺電,15000,0,0,TWSE
2025-10-21,8131,福懋科,299800,0,0,TWSE
2025-10-21,8150,南茂,1342040,22240,0,TWSE
2025-10-21,8162,微矽電子-創,28000,0,0,TWSE
2025-10-21,8163,達方,756000,15081,0,TWSE
2025-10-21,8201,無敵,48000,0,0,TWSE
2025-10-21,8210,勤誠,383004,16000,0,TWSE
2025-10-21,8213,志超,227000,0,0,TWSE
2025-10-21,8215,明基材,128000,2000,0,TWSE
2025-10-21,8222,寶一,137000,0,0,TWSE
2025-10-21,8249,菱光,145000,0,0,TWSE
2025-10-21,8261,富鼎,706050,60000,0,TWSE
2025-10-21,8271,宇瞻,804500,65000,0,TWSE
2025-10-21,8341,日友,332100,0,0,TWSE
2025-10-21,8367,建新國際,0,0,0,TWSE
2025-10-21,8374,羅昇,63000,0,0,TWSE
2025-10-21,8404,百和興業-KY,282000,108000,0,TWSE
2025-10-21,8411,福貞-KY,1000,0,0,TWSE
2025-10-21,8422,可寧衛,85000,10000,0,TWSE
2025-10-21,8429,金麗-KY,28000,0,0,TWSE
2025-10-21,8438,昶昕,2000,0,0,TWSE
2025-10-21,8442,威宏-KY,1000,0,0,TWSE
2025-10-21,8443,阿瘦,4000,0,0,TWSE
2025-10-21,8454,富邦媒,2451,0,0,TWSE
2025-10-21,8462,柏文,53000,0,0,TWSE
2025-10-21,8463,潤泰材,12000,0,0,TWSE
2025-10-21,8464,億豐,212033,157243,0,TWSE
2025-10-21,8466,美吉吉-KY,10000,0,0,TWSE
2025-10-21,8467,波力-KY,7000,0,0,TWSE
2025-10-21,8473,山林水,150000,0,0,TWSE
2025-10-21,8476,台境*,15000,0,0,TWSE
2025-10-21,8478,東哥遊艇,24000,16000,0,TWSE
2025-10-21,8481,政伸,1000,0,0,TWSE
2025-10-21,8482,商億-KY,10000,0,0,TWSE
2025-10-21,8487,愛爾達-創,3000,0,0,TWSE
2025-10-21,8488,吉源-KY,1000,0,0,TWSE
2025-10-21,8499,鼎炫-KY,2000,0,0,TWSE
2025-10-21,8926,台汽電,49000,0,0,TWSE
2025-10-21,8940,新天地,3000,0,0,TWSE
2025-10-21,8996,高力,325920,26000,0,TWSE
2025-10-21,9103,美德醫療-DR,18000,0,0,TWSE
2025-10-21,9105,泰金寶-DR,5350000,0,0,TWSE
2025-10-21,9136,巨騰-DR,5000,0,0,TWSE
2025-10-21,9802,鈺齊-KY,7725,0,0,TWSE
2025-10-21,9902,台火,34000,0,0,TWSE
2025-10-21,9904,寶成,411463,218000,0,TWSE
2025-10-21,9905,大華,2000,0,0,TWSE
2025-10-21,9906,欣巴巴,10000,0,0,TWSE
2025-10-21,9907,統一實,41000,0,0,TWSE
2025-10-21,9908,大台北,10000,0,0,TWSE
2025-10-21,9910,豐泰,651895,397755,0,TWSE
2025-10-21,9911,櫻花,40000,0,0,TWSE
2025-10-21,9912,偉聯,1000,0,0,TWSE
2025-10-21,9914,美利達,60000,0,0,TWSE
2025-10-21,9917,中保科,81730,80000,0,TWSE
2025-10-21,9919,康那香,132000,0,0,TWSE
2025-10-21,9921,巨大,169070,0,0,TWSE
2025-10-21,9924,福興,19000,2713,0,TWSE
2025-10-21,9925,新保,3999,0,0,TWSE
2025-10-21,9926,新海,4000,0,0,TWSE
2025-10-21,9927,泰銘,120000,59000,0,TWSE
2025-10-21,9929,秋雨,3000,0,0,TWSE
2025-10-21,9930,中聯資源,34000,0,0,TWSE
2025-10-21,9931,欣高,1000,0,0,TWSE
2025-10-21,9933,中鼎,713964,0,0,TWSE
2025-10-21,9934,成霖,45000,0,0,TWSE
2025-10-21,9935,慶豐富,267000,0,0,TWSE
2025-10-21,9937,全國,18000,105000,0,TWSE
2025-10-21,9938,百和,67000,11000,0,TWSE
2025-10-21,9939,宏全,104000,146000,0,TWSE
2025-10-21,9940,信義,303000,0,0,TWSE
2025-10-21,9941,裕融,15970,8000,0,TWSE
2025-10-21,9942,茂順,5000,0,0,TWSE
2025-10-21,9943,好樂迪,2500,0,0,TWSE
2025-10-21,9944,新麗,0,0,0,TWSE
2025-10-21,9945,潤泰新,925001,1000,0,TWSE
2025-10-21,9946,三發地產,255000,0,0,TWSE
2025-10-21,9955,佳龍,574000,0,0,TWSE
2025-10-21,9958,世紀鋼,314000,118000,0,TWSE
2025-10-22,0050,元大台灣50,61012952,0,0,TWSE
2025-10-22,0051,元大中型100,1000,0,0,TWSE
2025-10-22,0052,富邦科技,527605,0,0,TWSE
2025-10-22,0053,元大電子,0,0,0,TWSE
2025-10-22,0055,元大MSCI金融,6157,0,0,TWSE
2025-10-22,0056,元大高股息,8760723,700000,0,TWSE
2025-10-22,0057,富邦摩台,0,0,0,TWSE
2025-10-22,0061,元大寶滬深,67000,0,0,TWSE
2025-10-22,00631L,元大台灣50正2,157970,0,0,TWSE
2025-10-22,00632R,元大台灣50反1,54000,0,0,TWSE
2025-10-22,00633L,富邦上証正2,489000,0,0,TWSE
2025-10-22,00634R,富邦上証反1,0,0,0,TWSE
2025-10-22,00635U,期元大S&P黃金,17493,0,0,TWSE
2025-10-22,00636,國泰中國A50,30000,0,0,TWSE
2025-10-22,00636K,國泰中國A50+U,0,0,0,TWSE
2025-10-22,00637L,元大滬深300正2,1519000,0,0,TWSE
2025-10-22,00638R,元大滬深300反1,0,0,0,TWSE
2025-10-22,00639,富邦深100,31000,0,0,TWSE
2025-10-22,00640L,富邦日本正2,136000,0,0,TWSE
2025-10-22,00641R,富邦日本反1,0,0,0,TWSE
2025-10-22,00642U,期元大S&P石油,4000,0,0,TWSE
2025-10-22,00643,群益深証中小,56000,0,0,TWSE
2025-10-22,00645,富邦日本,2979,0,0,TWSE
2025-10-22,00646,元大S&P500,1666845,70000,0,TWSE
2025-10-22,00647L,元大S&P500正2,7000,0,0,TWSE
2025-10-22,00648R,元大S&P500反1,6000,0,0,TWSE
2025-10-22,00650L,復華香港正2,1249000,0,0,TWSE
2025-10-22,00651R,復華香港反1,2000,0,0,TWSE
2025-10-22,00652,富邦印度,7000,0,0,TWSE
2025-10-22,00653L,富邦印度正2,39000,0,0,TWSE
2025-10-22,00654R,富邦印度反1,0,0,0,TWSE
2025-10-22,00655L,國泰中國A50正2,3000,0,0,TWSE
2025-10-22,00656R,國泰中國A50反1,0,0,0,TWSE
2025-10-22,00657,國泰日經225,0,0,0,TWSE
2025-10-22,00657K,國泰日經225+U,0,0,0,TWSE
2025-10-22,00660,元大歐洲50,1000,0,0,TWSE
2025-10-22,00661,元大日經225,3000,0,0,TWSE
2025-10-22,00662,富邦NASDAQ,298950,0,0,TWSE
2025-10-22,00663L,國泰臺灣加權正2,78000,0,0,TWSE
2025-10-22,00664R,國泰臺灣加權反1,0,0,0,TWSE
2025-10-22,00665L,富邦恒生國企正2,4957000,0,0,TWSE
2025-10-22,00666R,富邦恒生國企反1,55000,0,0,TWSE
2025-10-22,00668,國泰美國道瓊,3000,0,0,TWSE
2025-10-22,00668K,國泰美國道瓊+U,0,0,0,TWSE
2025-10-22,00669R,國泰美國道瓊反1,0,0,0,TWSE
2025-10-22,00670L,富邦NASDAQ正2,21057,0,0,TWSE
2025-10-22,00671R,富邦NASDAQ反1,0,0,0,TWSE
2025-10-22,00673R,期元大S&P原油反1,0,0,0,TWSE
2025-10-22,00674R,期元大S&P黃金反1,1176000,0,0,TWSE
2025-10-22,00675L,富邦臺灣加權正2,23000,0,0,TWSE
2025-10-22,00676R,富邦臺灣加權反1,0,0,0,TWSE
2025-10-22,00678,群益那斯達克生技,404000,0,0,TWSE
2025-10-22,00680L,元大美債20正2,80000,0,0,TWSE
2025-10-22,00681R,元大美債20反1,0,0,0,TWSE
2025-10-22,00682U,期元大美元指數,0,0,0,TWSE
2025-10-22,00683L,期元大美元指正2,0,0,0,TWSE
2025-10-22,00684R,期元大美元指反1,0,0,0,TWSE
2025-10-22,00685L,群益臺灣加權正2,4000,0,0,TWSE
2025-10-22,00686R,群益臺灣加權反1,0,0,0,TWSE
2025-10-22,00688L,國泰20年美債正2,104000,0,0,TWSE
2025-10-22,00689R,國泰20年美債反1,0,0,0,TWSE
2025-10-22,00690,兆豐藍籌30,26000,0,0,TWSE
2025-10-22,00692,富邦公司治理,7850,0,0,TWSE
2025-10-22,00693U,期街口S&P黃豆,0,0,0,TWSE
2025-10-22,00700,富邦恒生國企,86000,0,0,TWSE
2025-10-22,00701,國泰股利精選30,17000,0,0,TWSE
2025-10-22,00702,國泰標普低波高息,0,0,0,TWSE
2025-10-22,00703,台新MSCI中國,2000,0,0,TWSE
2025-10-22,00706L,期元大S&P日圓正2,0,0,0,TWSE
2025-10-22,00707R,期元大S&P日圓反1,0,0,0,TWSE
2025-10-22,00708L,期元大S&P黃金正2,4339000,110000,0,TWSE
2025-10-22,00709,富邦歐洲,4010,0,0,TWSE
2025-10-22,00710B,復華彭博非投等債,221000,0,0,TWSE
2025-10-22,00711B,復華彭博新興債,0,0,0,TWSE
2025-10-22,00712,復華富時不動產,10004000,0,0,TWSE
2025-10-22,00713,元大台灣高息低波,2269603,25000,0,TWSE
2025-10-22,00714,群益道瓊美國地產,0,0,0,TWSE
2025-10-22,00715L,期街口布蘭特正2,1467000,0,0,TWSE
2025-10-22,00717,富邦美國特別股,137000,0,0,TWSE
2025-10-22,00728,第一金工業30,1000,0,0,TWSE
2025-10-22,00730,富邦臺灣優質高息,3000,0,0,TWSE
2025-10-22,00731,復華富時高息低波,5000,0,0,TWSE
2025-10-22,00733,富邦臺灣中小,38102,0,0,TWSE
2025-10-22,00735,國泰臺韓科技,12000,0,0,TWSE
2025-10-22,00736,國泰新興市場,0,0,0,TWSE
2025-10-22,00737,國泰AI機器人,84000,0,0,TWSE
2025-10-22,00738U,期元大道瓊白銀,1375786,0,0,TWSE
2025-10-22,00739,元大MSCI A股,131000,0,0,TWSE
2025-10-22,00752,中信中國50,473474,0,0,TWSE
2025-10-22,00753L,中信中國50正2,12041000,0,0,TWSE
2025-10-22,00757,統一FANG+,151460,0,0,TWSE
2025-10-22,00762,元大全球AI,8703,0,0,TWSE
2025-10-22,00763U,期街口道瓊銅,5000,0,0,TWSE
2025-10-22,00770,國泰北美科技,43200,0,0,TWSE
2025-10-22,00771,元大US高息特別股,0,0,0,TWSE
2025-10-22,00775B,新光投等債15+,24000,0,0,TWSE
2025-10-22,00783,富邦中証500,0,0,0,TWSE
2025-10-22,00830,國泰費城半導體,12793918,0,0,TWSE
2025-10-22,00850,元大臺灣ESG永續,8992,50000,0,TWSE
2025-10-22,00851,台新全球AI,0,0,0,TWSE
2025-10-22,00852L,國泰美國道瓊正2,0,0,0,TWSE
2025-10-22,00861,元大全球未來通訊,23000,0,0,TWSE
2025-10-22,00865B,國泰US短期公債,60000,0,0,TWSE
2025-10-22,00875,國泰網路資安,14000,0,0,TWSE
2025-10-22,00876,元大全球5G,835,0,0,TWSE
2025-10-22,00878,國泰永續高股息,705145,0,0,TWSE
2025-10-22,00881,國泰台灣科技龍頭,373856,0,0,TWSE
2025-10-22,00882,中信中國高股息,415000,0,0,TWSE
2025-10-22,00885,富邦越南,850200,0,0,TWSE
2025-10-22,00891,中信關鍵半導體,63000,0,0,TWSE
2025-10-22,00892,富邦台灣半導體,25000,0,0,TWSE
2025-10-22,00893,國泰智能電動車,1996,0,0,TWSE
2025-10-22,00894,中信小資高價30,137000,0,0,TWSE
2025-10-22,00895,富邦未來車,8175,0,0,TWSE
2025-10-22,00896,中信綠能及電動車,53000,0,0,TWSE
2025-10-22,00897,富邦基因免疫生技,462000,0,0,TWSE
2025-10-22,00898,國泰基因免疫革命,100000,0,0,TWSE
2025-10-22,00899,FT潔淨能源,2000,0,0,TWSE
2025-10-22,00900,富邦特選高股息30,326000,0,0,TWSE
2025-10-22,00901,永豐智能車供應鏈,21000,0,0,TWSE
2025-10-22,00902,中信電池及儲能,352000,0,0,TWSE
2025-10-22,00903,富邦元宇宙,0,0,0,TWSE
2025-10-22,00904,新光臺灣半導體30,60087,0,0,TWSE
2025-10-22,00905,FT臺灣Smart,461628,0,0,TWSE
2025-10-22,00907,永豐優息存股,2000,0,0,TWSE
2025-10-22,00908,富邦入息REITs+,1000,0,0,TWSE
2025-10-22,00909,國泰數位支付服務,1522850,0,0,TWSE
2025-10-22,00910,第一金太空衛星,55050,0,0,TWSE
2025-10-22,00911,兆豐洲際半導體,2512,0,0,TWSE
2025-10-22,00912,中信臺灣智慧50,1000,0,0,TWSE
2025-10-22,00913,兆豐台灣晶圓製造,10720,0,0,TWSE
2025-10-22,00915,凱基優選高股息30,283040,0,0,TWSE
2025-10-22,00916,國泰全球品牌50,48000,0,0,TWSE
2025-10-22,00917,中信特選金融,6000,0,0,TWSE
2025-10-22,00918,大華優利高填息30,188000,0,0,TWSE
2025-10-22,00919,群益台灣精選高息,4181250,0,0,TWSE
2025-10-22,00920,富邦ESG綠色電力,83000,0,0,TWSE
2025-10-22,00921,兆豐龍頭等權重,49000,0,0,TWSE
2025-10-22,00922,國泰台灣領袖50,5332916,0,0,TWSE
2025-10-22,00923,群益台ESG低碳50,10000,0,0,TWSE
2025-10-22,00924,復華S&P500成長,749000,0,0,TWSE
2025-10-22,00926,凱基全球菁英55,1000,0,0,TWSE
2025-10-22,00927,群益半導體收益,61050,0,0,TWSE
2025-10-22,00929,復華台灣科技優息,3894,0,0,TWSE
2025-10-22,00930,永豐ESG低碳高息,12988,0,0,TWSE
2025-10-22,00932,兆豐永續高息等權,5000,0,0,TWSE
2025-10-22,00934,中信成長高股息,308000,0,0,TWSE
2025-10-22,00935,野村臺灣新科技50,1151800,0,0,TWSE
2025-10-22,00936,台新永續高息中小,76000,0,0,TWSE
2025-10-22,00938,凱基優選30,7000,0,0,TWSE
2025-10-22,00939,統一台灣高息動能,1152198,0,0,TWSE
2025-10-22,00940,元大台灣價值高息,1786857,0,0,TWSE
2025-10-22,00941,中信上游半導體,808000,0,0,TWSE
2025-10-22,00943,兆豐電子高息等權,5000,0,0,TWSE
2025-10-22,00944,野村趨勢動能高息,0,0,0,TWSE
2025-10-22,00945B,凱基美國非投等債,3284000,0,0,TWSE
2025-10-22,00946,群益科技高息成長,837000,0,0,TWSE
2025-10-22,00947,台新臺灣IC設計,0,0,0,TWSE
2025-10-22,00949,復華日本龍頭,305000,0,0,TWSE
2025-10-22,00951,台新日本半導體,406000,0,0,TWSE
2025-10-22,00952,凱基台灣AI50,4000,0,0,TWSE
2025-10-22,00953B,群益優選非投等債,2557000,0,0,TWSE
2025-10-22,00954,中信日本半導體,106000,0,0,TWSE
2025-10-22,00956,中信日經高股息,152000,0,0,TWSE
2025-10-22,00960,野村全球航運龍頭,7000,0,0,TWSE
2025-10-22,00961,FT臺灣永續高息,293000,0,0,TWSE
2025-10-22,00962,台新AI優息動能,31000,0,0,TWSE
2025-10-22,00963,中信全球高股息,18000,0,0,TWSE
2025-10-22,00964,中信亞太高股息,0,0,0,TWSE
2025-10-22,00965,元大航太防衛科技,397190,1000000,0,TWSE
2025-10-22,00971,野村美國研發龍頭,4000,0,0,TWSE
2025-10-22,00972,野村日本動能高息,143000,0,0,TWSE
2025-10-22,00980A,主動野村臺灣優選,99823,0,0,TWSE
2025-10-22,00981A,主動統一台股增長,10619260,0,0,TWSE
2025-10-22,00981T,平衡凱基雙核收息,4000,0,0,TWSE
2025-10-22,00982A,主動群益台灣強棒,406856,0,0,TWSE
2025-10-22,00982D,主動富邦動態入息,86000,0,0,TWSE
2025-10-22,00983A,主動中信ARK創新,85000,0,0,TWSE
2025-10-22,00983D,主動富邦複合收益,0,0,0,TWSE
2025-10-22,00984A,主動安聯台灣高息,16000,0,0,TWSE
2025-10-22,00985A,主動野村台灣50,8000,0,0,TWSE
2025-10-22,00985B,群益ESG投等債0-5,2881000,0,0,TWSE
2025-10-22,00986A,主動台新龍頭成長,1000,0,0,TWSE
2025-10-22,00989A,主動摩根美國科技,990000,0,0,TWSE
2025-10-22,01007T,兆豐國泰R2,2000,0,0,TWSE
2025-10-22,01009T,王道圓滿R1,0,0,0,TWSE
2025-10-22,02001L,富邦蘋果正二N,0,0,0,TWSE
2025-10-22,1101,台泥,3097484,0,0,TWSE
2025-10-22,1101B,台泥乙特,0,0,0,TWSE
2025-10-22,1102,亞泥,1944681,1386339,0,TWSE
2025-10-22,1103,嘉泥,30000,0,0,TWSE
2025-10-22,1104,環泥,453000,0,0,TWSE
2025-10-22,1108,幸福,40000,0,0,TWSE
2025-10-22,1109,信大,10000,0,0,TWSE
2025-10-22,1110,東泥,16000,0,0,TWSE
2025-10-22,1201,味全,115000,0,0,TWSE
2025-10-22,1203,味王,3000,0,0,TWSE
2025-10-22,1210,大成,3346790,111000,0,TWSE
2025-10-22,1215,卜蜂,1836950,79000,0,TWSE
2025-10-22,1216,統一,1203491,479000,0,TWSE
2025-10-22,1217,愛之味,110000,0,0,TWSE
2025-10-22,1218,泰山,218000,0,0,TWSE
2025-10-22,1219,福壽,267000,0,0,TWSE
2025-10-22,1220,台榮,0,0,0,TWSE
2025-10-22,1225,福懋油,52000,0,0,TWSE
2025-10-22,1227,佳格,312000,0,0,TWSE
2025-10-22,1229,聯華,430000,0,0,TWSE
2025-10-22,1231,聯華食,26000,0,0,TWSE
2025-10-22,1232,大統益,11000,0,0,TWSE
2025-10-22,1234,黑松,5180,0,0,TWSE
2025-10-22,1235,興泰,2000,0,0,TWSE
2025-10-22,1236,宏亞,35000,0,0,TWSE
2025-10-22,1256,鮮活果汁-KY,16000,0,0,TWSE
2025-10-22,1301,台塑,3595039,0,0,TWSE
2025-10-22,1303,南亞,7420972,4590000,0,TWSE
2025-10-22,1304,台聚,699000,0,0,TWSE
2025-10-22,1305,華夏,0,0,0,TWSE
2025-10-22,1307,三芳,133000,6000,0,TWSE
2025-10-22,1308,亞聚,228000,0,0,TWSE
2025-10-22,1309,台達化,305000,0,0,TWSE
2025-10-22,1310,台苯,308000,0,0,TWSE
2025-10-22,1312,國喬,2437000,0,0,TWSE
2025-10-22,1313,聯成,318000,0,0,TWSE
2025-10-22,1314,中石化,3004000,0,0,TWSE
2025-10-22,1316,上曜,1296000,219000,0,TWSE
2025-10-22,1319,東陽,127560,659536,0,TWSE
2025-10-22,1321,大洋,13000,0,0,TWSE
2025-10-22,1323,永裕,0,0,0,TWSE
2025-10-22,1324,地球,15000,0,0,TWSE
2025-10-22,1325,恆大,59850,0,0,TWSE
2025-10-22,1326,台化,2613348,0,0,TWSE
2025-10-22,1337,再生-KY,18000,0,0,TWSE
2025-10-22,1338,廣華-KY,0,0,0,TWSE
2025-10-22,1339,昭輝,2000,0,0,TWSE
2025-10-22,1340,勝悅-KY,23000,0,0,TWSE
2025-10-22,1341,富林-KY,1000,0,0,TWSE
2025-10-22,1342,八貫,48000,0,0,TWSE
2025-10-22,1402,遠東新,2534270,313000,0,TWSE
2025-10-22,1409,新纖,994000,0,0,TWSE
2025-10-22,1410,南染,0,0,0,TWSE
2025-10-22,1414,東和,41000,74000,0,TWSE
2025-10-22,1416,廣豐,3000,0,0,TWSE
2025-10-22,1417,嘉裕,6000,0,0,TWSE
2025-10-22,1418,東華,5000,0,0,TWSE
2025-10-22,1419,新紡,31000,0,0,TWSE
2025-10-22,1423,利華,3000,0,0,TWSE
2025-10-22,1432,大魯閣,12000,0,0,TWSE
2025-10-22,1434,福懋,169000,0,0,TWSE
2025-10-22,1436,華友聯,26901,0,0,TWSE
2025-10-22,1437,勤益控,1000,0,0,TWSE
2025-10-22,1438,三地開發,7000,0,0,TWSE
2025-10-22,1440,南紡,170000,0,0,TWSE
2025-10-22,1442,名軒,619700,0,0,TWSE
2025-10-22,1443,立益物流,6000,0,0,TWSE
2025-10-22,1444,力麗,728000,0,0,TWSE
2025-10-22,1445,大宇,1000,0,0,TWSE
2025-10-22,1446,宏和,78000,0,0,TWSE
2025-10-22,1447,力鵬,44000,0,0,TWSE
2025-10-22,1449,佳和,260596,0,0,TWSE
2025-10-22,1451,年興,57000,0,0,TWSE
2025-10-22,1452,宏益,1000,0,0,TWSE
2025-10-22,1453,大將,6000,0,0,TWSE
2025-10-22,1454,台富,0,0,0,TWSE
2025-10-22,1455,集盛,131000,0,0,TWSE
2025-10-22,1456,怡華,8000,0,0,TWSE
2025-10-22,1457,宜進,36000,0,0,TWSE
2025-10-22,1460,宏遠,57000,0,0,TWSE
2025-10-22,1463,強盛新,71000,0,0,TWSE
2025-10-22,1464,得力,127000,0,0,TWSE
2025-10-22,1465,偉全,1000,0,0,TWSE
2025-10-22,1466,聚隆,110000,0,0,TWSE
2025-10-22,1467,南緯,13000,0,0,TWSE
2025-10-22,1468,昶和,0,0,0,TWSE
2025-10-22,1470,大統新創,0,0,0,TWSE
2025-10-22,1471,首利,11000,0,0,TWSE
2025-10-22,1472,三洋實業,8000,0,0,TWSE
2025-10-22,1473,台南,391000,0,0,TWSE
2025-10-22,1474,弘裕,2000,0,0,TWSE
2025-10-22,1475,業旺,1000,0,0,TWSE
2025-10-22,1476,儒鴻,88768,3231,0,TWSE
2025-10-22,1477,聚陽,313000,146069,0,TWSE
2025-10-22,1503,士電,126368,0,0,TWSE
2025-10-22,1504,東元,92657,865257,0,TWSE
2025-10-22,1506,正道,16000,0,0,TWSE
2025-10-22,1513,中興電,322753,1200,0,TWSE
2025-10-22,1514,亞力,41175,0,0,TWSE
2025-10-22,1515,力山,18000,0,0,TWSE
2025-10-22,1516,川飛,3000,0,0,TWSE
2025-10-22,1517,利奇,49000,0,0,TWSE
2025-10-22,1519,華城,271589,130000,0,TWSE
2025-10-22,1521,大億,1000,0,0,TWSE
2025-10-22,1522,堤維西,635200,2857,0,TWSE
2025-10-22,1524,耿鼎,39550,0,0,TWSE
2025-10-22,1525,江申,3000,0,0,TWSE
2025-10-22,1526,日馳,21000,0,0,TWSE
2025-10-22,1527,鑽全,110000,0,0,TWSE
2025-10-22,1528,恩德,38000,0,0,TWSE
2025-10-22,1529,樂事綠能,660000,0,0,TWSE
2025-10-22,1530,亞崴,1000,0,0,TWSE
2025-10-22,1531,高林股,1000,0,0,TWSE
2025-10-22,1532,勤美,114000,7815,0,TWSE
2025-10-22,1533,車王電,3000,0,0,TWSE
2025-10-22,1535,中宇,7000,0,0,TWSE
2025-10-22,1536,和大,201000,0,0,TWSE
2025-10-22,1537,廣隆,16000,0,0,TWSE
2025-10-22,1539,巨庭,3000,0,0,TWSE
2025-10-22,1540,喬福,22000,0,0,TWSE
2025-10-22,1541,錩泰,5000,0,0,TWSE
2025-10-22,1558,伸興,9000,404,0,TWSE
2025-10-22,1560,中砂,226800,68000,0,TWSE
2025-10-22,1563,巧新,33000,0,0,TWSE
2025-10-22,1568,倉佑,14000,0,0,TWSE
2025-10-22,1582,信錦,118000,3000,0,TWSE
2025-10-22,1583,程泰,1000,0,0,TWSE
2025-10-22,1587,吉茂,88000,0,0,TWSE
2025-10-22,1589,永冠-KY,10000,0,0,TWSE
2025-10-22,1590,亞德客-KY,280171,1176,0,TWSE
2025-10-22,1597,直得,22000,0,0,TWSE
2025-10-22,1598,岱宇,106000,0,0,TWSE
2025-10-22,1603,華電,108000,92000,0,TWSE
2025-10-22,1604,聲寶,29000,0,0,TWSE
2025-10-22,1605,華新,6275000,2673000,0,TWSE
2025-10-22,1608,華榮,530000,19000,0,TWSE
2025-10-22,1609,大亞,516861,0,0,TWSE
2025-10-22,1611,中電,178000,0,0,TWSE
2025-10-22,1612,宏泰,756975,101000,0,TWSE
2025-10-22,1614,三洋電,5000,0,0,TWSE
2025-10-22,1615,大山,9000,0,0,TWSE
2025-10-22,1616,億泰,606000,76000,0,TWSE
2025-10-22,1617,榮星,22000,0,0,TWSE
2025-10-22,1618,合機,73000,0,0,TWSE
2025-10-22,1626,艾美特-KY,7000,0,0,TWSE
2025-10-22,1702,南僑,105000,0,0,TWSE
2025-10-22,1707,葡萄王,27000,1000,0,TWSE
2025-10-22,1708,東鹼,105000,0,0,TWSE
2025-10-22,1709,和益,214000,0,0,TWSE
2025-10-22,1710,東聯,90000,0,0,TWSE
2025-10-22,1711,永光,170859,0,0,TWSE
2025-10-22,1712,興農,174000,2000,0,TWSE
2025-10-22,1713,國化,86500,0,0,TWSE
2025-10-22,1714,和桐,1048000,0,0,TWSE
2025-10-22,1717,長興,167550,0,0,TWSE
2025-10-22,1718,中纖,439000,0,0,TWSE
2025-10-22,1720,生達,131000,0,0,TWSE
2025-10-22,1721,三晃,152000,0,0,TWSE
2025-10-22,1722,台肥,53000,0,0,TWSE
2025-10-22,1723,中碳,97000,0,0,TWSE
2025-10-22,1725,元禎,1000,0,0,TWSE
2025-10-22,1726,永記,17000,0,0,TWSE
2025-10-22,1727,中華化,0,0,0,TWSE
2025-10-22,1730,花仙子,0,0,0,TWSE
2025-10-22,1731,美吾華,1000,0,0,TWSE
2025-10-22,1732,毛寶,208000,0,0,TWSE
2025-10-22,1733,五鼎,346000,54000,0,TWSE
2025-10-22,1734,杏輝,27000,0,0,TWSE
2025-10-22,1735,日勝化,2000,0,0,TWSE
2025-10-22,1736,喬山,56990,54000,0,TWSE
2025-10-22,1737,臺鹽,5953,0,0,TWSE
2025-10-22,1752,南光,9000,0,0,TWSE
2025-10-22,1760,寶齡富錦,65010,0,0,TWSE
2025-10-22,1762,中化生,49000,0,0,TWSE
2025-10-22,1773,勝一,73000,0,0,TWSE
2025-10-22,1776,展宇,1000,0,0,TWSE
2025-10-22,1783,和康生,0,0,0,TWSE
2025-10-22,1786,科妍,21000,0,0,TWSE
2025-10-22,1789,神隆,149000,0,0,TWSE
2025-10-22,1795,美時,3599900,50000,0,TWSE
2025-10-22,1802,台玻,7665950,0,0,TWSE
2025-10-22,1805,寶徠,49000,0,0,TWSE
2025-10-22,1806,冠軍,156000,0,0,TWSE
2025-10-22,1808,潤隆,1077045,0,0,TWSE
2025-10-22,1809,中釉,388000,0,0,TWSE
2025-10-22,1810,和成,349000,0,0,TWSE
2025-10-22,1817,凱撒衛,6000,0,0,TWSE
2025-10-22,1903,士紙,97000,0,0,TWSE
2025-10-22,1904,正隆,111000,0,0,TWSE
