date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side,full_date
12/18,2330,永豐金證券,0039004100300030,1087,382,705,2.2,4,buy,2025-12-19
12/18,2330,摩根大通,8440,2790,4334,-1544,4.83,4,sell,2025-12-19
12/18,2330,花旗環球,1590,1304,693,611,1.91,5,buy,2025-12-19
12/18,2330,凱基-台北,9268,1038,2079,-1041,3.26,5,sell,2025-12-19
12/18,2330,凱基,9200,917,336,581,1.82,6,buy,2025-12-19
12/18,2330,統一,5850,365,896,-531,1.66,6,sell,2025-12-19
12/18,2330,群益金鼎,9100,611,184,427,1.34,7,buy,2025-12-19
12/18,2330,港商麥格理,1360,652,910,-258,0.81,7,sell,2025-12-19
12/18,2330,台灣摩根士丹利,1470,1589,1337,252,0.79,8,buy,2025-12-19
12/18,2330,宏遠證券,1260,8,211,-203,0.63,8,sell,2025-12-19
12/18,2330,中國信託,6160,732,508,224,0.7,9,buy,2025-12-19
12/18,2330,台灣企銀,1110,6,194,-188,0.59,9,sell,2025-12-19
12/18,2330,兆豐-南京,0037003000300050,208,2,206,0.64,10,buy,2025-12-19
12/18,2330,國泰證券,8880,211,342,-131,0.41,10,sell,2025-12-19
12/18,2330,美商高盛,1480,2684,2518,166,0.52,11,buy,2025-12-19
12/18,2330,永豐金-匯立,0039004100380031,273,401,-128,0.4,11,sell,2025-12-19
12/18,2330,台新證券,8150,269,114,155,0.48,12,buy,2025-12-19
12/18,2330,國票-敦北法人,0037003700390063,32,160,-128,0.4,12,sell,2025-12-19
12/18,2330,國泰-敦南,8888,189,47,142,0.44,13,buy,2025-12-19
12/18,2330,華南永昌,9300,220,326,-106,0.33,13,sell,2025-12-19
12/18,2330,港商野村,1560,180,47,133,0.42,14,buy,2025-12-19
12/18,2330,統一-內湖,0035003800350062,6,102,-96,0.3,14,sell,2025-12-19
12/18,2330,玉山證券,8840,116,14,102,0.32,15,buy,2025-12-19
12/18,2330,群益金鼎-大安,0039003100380065,6,100,-94,0.29,15,sell,2025-12-19
12/18,2317,美商高盛,1480,5972,3285,2687,5.47,1,buy,2025-12-19
12/18,2317,富邦證券,9600,424,6939,-6515,13.25,1,sell,2025-12-19
12/18,2317,美林,1440,3267,1365,1902,3.87,2,buy,2025-12-19
12/18,2317,花旗環球,1590,402,2862,-2460,5.0,2,sell,2025-12-19
12/18,2317,新加坡商瑞銀,1650,5079,3503,1576,3.21,3,buy,2025-12-19
12/18,2317,台灣摩根士丹利,1470,3000,5370,-2370,4.82,3,sell,2025-12-19
12/18,2317,國泰證券,8880,2010,474,1536,3.12,4,buy,2025-12-19
12/18,2317,摩根大通,8440,1224,2857,-1633,3.32,4,sell,2025-12-19
12/18,2317,元大證券,9800,4349,3121,1228,2.5,5,buy,2025-12-19
12/18,2317,華南永昌,9300,34,679,-645,1.31,5,sell,2025-12-19
12/18,2317,凱基,9200,1198,113,1085,2.21,6,buy,2025-12-19
12/18,2317,港商麥格理,1360,142,600,-458,0.93,6,sell,2025-12-19
12/18,2317,凱基-台北,9268,2241,1204,1037,2.11,7,buy,2025-12-19
12/18,2317,富邦-竹北,9624,26,316,-290,0.59,7,sell,2025-12-19
12/18,2317,統一,5850,318,39,279,0.57,8,buy,2025-12-19
12/18,2317,凱基-高美館,9215,35,289,-254,0.52,8,sell,2025-12-19
12/18,2317,台灣企銀-屏東,1116,251,1,250,0.51,9,buy,2025-12-19
12/18,2317,港商野村,1560,16,207,-191,0.39,9,sell,2025-12-19
12/18,2317,富邦-仁愛,9676,278,35,243,0.49,10,buy,2025-12-19
12/18,2317,元大-頭份,0039003800330055,14,185,-171,0.35,10,sell,2025-12-19
12/18,2317,國泰-敦南,8888,524,328,196,0.4,11,buy,2025-12-19
12/18,2317,合庫證券,1020,52,209,-157,0.32,11,sell,2025-12-19
12/18,2317,國票證券,7790,207,32,175,0.36,12,buy,2025-12-19
12/18,2317,永豐金證券,0039004100300030,654,804,-150,0.31,12,sell,2025-12-19
12/18,2317,群益金鼎,9100,354,207,147,0.3,13,buy,2025-12-19
12/18,2317,元大-土城,9897,18,153,-135,0.27,13,sell,2025-12-19
12/18,2317,香港上海匯豐,8960,104,7,97,0.2,14,buy,2025-12-19
12/18,2317,台新-台南,8159,34,163,-129,0.26,14,sell,2025-12-19
12/18,2317,中國信託,6160,168,72,96,0.2,15,buy,2025-12-19
12/18,2317,永豐金-竹北,0039004100390050,18,141,-123,0.25,15,sell,2025-12-19
12/18,2454,凱基,9200,472,10,462,8.48,1,buy,2025-12-19
12/18,2454,摩根大通,8440,98,695,-597,10.96,1,sell,2025-12-19
12/18,2454,新加坡商瑞銀,1650,631,277,354,6.5,2,buy,2025-12-19
12/18,2454,美商高盛,1480,110,488,-378,6.94,2,sell,2025-12-19
12/18,2454,元大證券,9800,478,163,315,5.79,3,buy,2025-12-19
12/18,2454,花旗環球,1590,53,414,-361,6.63,3,sell,2025-12-19
12/18,2454,凱基-台北,9268,475,251,224,4.11,4,buy,2025-12-19
12/18,2454,永豐金-匯立,0039004100380031,38,199,-161,2.96,4,sell,2025-12-19
12/18,2454,富邦證券,9600,224,75,149,2.74,5,buy,2025-12-19
12/18,2454,新光,8560,23,164,-141,2.59,5,sell,2025-12-19
12/18,2454,統一,5850,114,2,112,2.06,6,buy,2025-12-19
12/18,2454,港商野村,1560,15,133,-118,2.17,6,sell,2025-12-19
12/18,2454,國泰證券,8880,85,1,84,1.54,7,buy,2025-12-19
12/18,2454,台灣摩根士丹利,1470,175,256,-81,1.49,7,sell,2025-12-19
12/18,2454,元富,5920,89,31,58,1.07,8,buy,2025-12-19
12/18,2454,群益金鼎,9100,25,98,-73,1.34,8,sell,2025-12-19
12/18,2454,群益金鼎-古亭,0039003100380043,57,2,55,1.01,9,buy,2025-12-19
12/18,2454,第一金,5380,0,53,-53,0.97,9,sell,2025-12-19
12/18,2454,兆豐證券,7000,55,1,54,0.99,10,buy,2025-12-19
12/18,2454,美林,1440,123,168,-45,0.83,10,sell,2025-12-19
12/18,2454,兆豐-南門,0037003000300067,57,4,53,0.97,11,buy,2025-12-19
12/18,2454,(牛牛牛)亞-鑫豐,0036003000310064,4,37,-33,0.61,11,sell,2025-12-19
12/18,2454,大和國泰,8890,41,0,41,0.75,12,buy,2025-12-19
12/18,2454,群益金鼎-三重,0039003100330067,1,26,-25,0.46,12,sell,2025-12-19
12/18,2454,台新證券,8150,65,35,30,0.55,13,buy,2025-12-19
12/18,2454,永豐金證券,0039004100300030,133,158,-25,0.46,13,sell,2025-12-19
12/18,2454,兆豐-新竹,0037003000300056,50,23,27,0.5,14,buy,2025-12-19
12/18,2454,群益金鼎-敦南,9101,1,20,-19,0.35,14,sell,2025-12-19
12/18,2454,玉山證券,8840,24,3,21,0.39,15,buy,2025-12-19
12/18,2454,永豐金-桃盛,003900410039004e,1,19,-18,0.33,15,sell,2025-12-19
12/18,2308,元大證券,9800,448,201,247,3.68,1,buy,2025-12-19
12/18,2308,大和國泰,8890,38,611,-573,8.53,1,sell,2025-12-19
12/18,2308,花旗環球,1590,330,90,240,3.57,2,buy,2025-12-19
12/18,2308,美商高盛,1480,289,670,-381,5.67,2,sell,2025-12-19
12/18,2308,元富,5920,189,47,142,2.11,3,buy,2025-12-19
12/18,2308,台灣摩根士丹利,1470,444,712,-268,3.99,3,sell,2025-12-19
12/18,2308,台新證券,8150,144,27,117,1.74,4,buy,2025-12-19
12/18,2308,永豐金-匯立,0039004100380031,37,276,-239,3.56,4,sell,2025-12-19
12/18,2308,國票-敦北法人,0037003700390063,89,2,87,1.3,5,buy,2025-12-19
12/18,2308,香港上海匯豐,8960,13,201,-188,2.8,5,sell,2025-12-19
12/18,2308,國泰證券,8880,159,80,79,1.18,6,buy,2025-12-19
12/18,2308,富邦證券,9600,173,350,-177,2.63,6,sell,2025-12-19
12/18,2308,中國信託,6160,63,9,54,0.8,7,buy,2025-12-19
12/18,2308,永豐金證券,0039004100300030,262,428,-166,2.47,7,sell,2025-12-19
12/18,2308,新加坡商瑞銀,1650,152,100,52,0.77,8,buy,2025-12-19
12/18,2308,凱基-台北,9268,210,360,-150,2.23,8,sell,2025-12-19
12/18,2308,國泰-敦南,8888,116,67,49,0.73,9,buy,2025-12-19
12/18,2308,摩根大通,8440,206,338,-132,1.96,9,sell,2025-12-19
12/18,2308,富邦-公益,0039003600310046,36,1,35,0.52,10,buy,2025-12-19
12/18,2308,群益金鼎,9100,62,177,-115,1.71,10,sell,2025-12-19
12/18,2308,兆豐-三民,0037003000300068,32,0,32,0.48,11,buy,2025-12-19
12/18,2308,港商野村,1560,18,101,-83,1.24,11,sell,2025-12-19
12/18,2308,國泰-台中,8882,39,9,30,0.45,12,buy,2025-12-19
12/18,2308,美林,1440,188,253,-65,0.97,12,sell,2025-12-19
12/18,2308,宏遠-民生,1261,27,0,27,0.4,13,buy,2025-12-19
12/18,2308,中國信託-高雄,003600310036004b,4,26,-22,0.33,13,sell,2025-12-19
12/18,2308,凱基,9200,29,3,26,0.39,14,buy,2025-12-19
12/18,2308,永豐金-敦南,0039004100380046,10,25,-15,0.22,14,sell,2025-12-19
12/18,2308,新光,8560,44,19,25,0.37,15,buy,2025-12-19
12/18,2308,彰銀-台中,1233,2,17,-15,0.22,15,sell,2025-12-19
12/18,2382,港商野村,1560,960,108,852,3.02,1,buy,2025-12-19
12/18,2382,摩根大通,8440,201,6082,-5881,20.86,1,sell,2025-12-19
12/18,2382,凱基-台北,9268,1524,713,811,2.88,2,buy,2025-12-19
12/18,2382,美林,1440,448,4072,-3624,12.85,2,sell,2025-12-19
12/18,2382,國泰證券,8880,701,177,524,1.86,3,buy,2025-12-19
12/18,2382,台灣摩根士丹利,1470,233,3776,-3543,12.57,3,sell,2025-12-19
12/18,2382,福邦證券,6480,503,0,503,1.78,4,buy,2025-12-19
12/18,2382,美商高盛,1480,263,2344,-2081,7.38,4,sell,2025-12-19
12/18,2382,玉山證券,8840,457,11,446,1.58,5,buy,2025-12-19
12/18,2382,凱基-中山,9229,39,801,-762,2.7,5,sell,2025-12-19
12/18,2382,元大證券,9800,1931,1497,434,1.54,6,buy,2025-12-19
12/18,2382,新加坡商瑞銀,1650,1467,1844,-377,1.34,6,sell,2025-12-19
12/18,2382,國泰-敦南,8888,431,71,360,1.28,7,buy,2025-12-19
12/18,2382,永豐金-匯立,0039004100380031,10,376,-366,1.3,7,sell,2025-12-19
12/18,2382,法銀巴黎,8900,294,25,269,0.95,8,buy,2025-12-19
12/18,2382,兆豐-南門,0037003000300067,10,327,-317,1.12,8,sell,2025-12-19
12/18,2382,臺銀,1040,279,11,268,0.95,9,buy,2025-12-19
12/18,2382,群益金鼎-古亭,0039003100380043,33,309,-276,0.98,9,sell,2025-12-19
12/18,2382,台新證券,8150,292,35,257,0.91,10,buy,2025-12-19
12/18,2382,元富,5920,151,389,-238,0.84,10,sell,2025-12-19
12/18,2382,新光,8560,226,43,183,0.65,11,buy,2025-12-19
12/18,2382,國票-敦北法人,0037003700390063,79,302,-223,0.79,11,sell,2025-12-19
12/18,2382,凱基,9200,589,439,150,0.53,12,buy,2025-12-19
12/18,2382,元大-八德,9813,45,245,-200,0.71,12,sell,2025-12-19
12/18,2382,富邦-仁愛,9676,156,7,149,0.53,13,buy,2025-12-19
12/18,2382,富邦證券,9600,53,141,-88,0.31,13,sell,2025-12-19
12/18,2382,中國信託,6160,153,5,148,0.52,14,buy,2025-12-19
12/18,2382,統一,5850,156,221,-65,0.23,14,sell,2025-12-19
12/18,2382,兆豐-大同,0037003000300053,136,0,136,0.48,15,buy,2025-12-19
12/18,2382,華南永昌,9300,76,137,-61,0.22,15,sell,2025-12-19
12/18,2891,美林,1440,14765,4276,10489,13.86,1,buy,2025-12-19
12/18,2891,凱基,9200,7665,20651,-12986,17.17,1,sell,2025-12-19
12/18,2891,美商高盛,1480,10031,4330,5701,7.54,2,buy,2025-12-19
12/18,2891,群益金鼎,9100,94,2632,-2538,3.35,2,sell,2025-12-19
12/18,2891,富邦證券,9600,7764,2216,5548,7.33,3,buy,2025-12-19
12/18,2891,華南永昌,9300,51,2037,-1986,2.63,3,sell,2025-12-19
12/18,2891,台灣摩根士丹利,1470,7333,2867,4466,5.9,4,buy,2025-12-19
12/18,2891,台新證券,8150,170,1950,-1780,2.35,4,sell,2025-12-19
12/18,2891,新加坡商瑞銀,1650,4999,2204,2795,3.69,5,buy,2025-12-19
12/18,2891,花旗環球,1590,204,1758,-1554,2.05,5,sell,2025-12-19
12/18,2891,凱基-城中,9227,1288,9,1279,1.69,6,buy,2025-12-19
12/18,2891,凱基-台北,9268,4864,6078,-1214,1.6,6,sell,2025-12-19
12/18,2891,臺銀,1040,630,57,573,0.76,7,buy,2025-12-19
12/18,2891,兆豐證券,7000,1,1183,-1182,1.56,7,sell,2025-12-19
12/18,2891,中國信託,6160,537,77,460,0.61,8,buy,2025-12-19
12/18,2891,摩根大通,8440,2153,3005,-852,1.13,8,sell,2025-12-19
12/18,2891,永豐金-匯立,0039004100380031,288,2,286,0.38,9,buy,2025-12-19
12/18,2891,永豐金證券,0039004100300030,682,1472,-790,1.04,9,sell,2025-12-19
12/18,2891,元大證券,9800,3345,3112,233,0.31,10,buy,2025-12-19
12/18,2891,合庫證券,1020,309,1065,-756,1.0,10,sell,2025-12-19
12/18,2891,元大-木柵,003900380033004d,283,71,212,0.28,11,buy,2025-12-19
12/18,2891,元大-南京,9862,37,327,-290,0.38,11,sell,2025-12-19
12/18,2891,元富,5920,634,433,201,0.27,12,buy,2025-12-19
12/18,2891,統一,5850,929,1152,-223,0.29,12,sell,2025-12-19
12/18,2891,聯邦-三重,8585,130,9,121,0.16,13,buy,2025-12-19
12/18,2891,凱基-頭份,9296,0,200,-200,0.26,13,sell,2025-12-19
12/18,2891,永豐金-新竹,0039004100390037,104,9,95,0.13,14,buy,2025-12-19
12/18,2891,凱基-竹科,9272,0,158,-158,0.21,14,sell,2025-12-19
12/18,2891,凱基-松山,9217,101,12,89,0.12,15,buy,2025-12-19
12/18,2891,富邦-台北,9623,13,159,-146,0.19,15,sell,2025-12-19
12/18,2881,美商高盛,1480,5007,551,4456,18.47,1,buy,2025-12-19
12/18,2881,群益金鼎,9100,32,5742,-5710,23.67,1,sell,2025-12-19
12/18,2881,摩根大通,8440,3915,922,2993,12.41,2,buy,2025-12-19
12/18,2881,新加坡商瑞銀,1650,461,3000,-2539,10.53,2,sell,2025-12-19
12/18,2881,中國信託,6160,875,19,856,3.55,3,buy,2025-12-19
12/18,2881,美林,1440,834,1858,-1024,4.25,3,sell,2025-12-19
12/18,2881,凱基-台北,9268,2193,1490,703,2.91,4,buy,2025-12-19
12/18,2881,元富,5920,10,1017,-1007,4.17,4,sell,2025-12-19
12/18,2881,國票-安和,003700370039005a,605,3,602,2.5,5,buy,2025-12-19
12/18,2881,宏遠證券,1260,0,800,-800,3.32,5,sell,2025-12-19
12/18,2881,元大證券,9800,1120,593,527,2.18,6,buy,2025-12-19
12/18,2881,兆豐證券,7000,0,524,-524,2.17,6,sell,2025-12-19
12/18,2881,富邦證券,9600,525,2,523,2.17,7,buy,2025-12-19
12/18,2881,台新證券,8150,72,425,-353,1.46,7,sell,2025-12-19
12/18,2881,台灣摩根士丹利,1470,2150,1785,365,1.51,8,buy,2025-12-19
12/18,2881,兆豐-三民,0037003000300068,0,302,-302,1.25,8,sell,2025-12-19
12/18,2881,國泰證券,8880,351,56,295,1.22,9,buy,2025-12-19
12/18,2881,花旗環球,1590,132,394,-262,1.09,9,sell,2025-12-19
12/18,2881,港商野村,1560,330,41,289,1.2,10,buy,2025-12-19
12/18,2881,合庫證券,1020,14,187,-173,0.72,10,sell,2025-12-19
12/18,2881,富邦-建國,9658,227,42,185,0.77,11,buy,2025-12-19
12/18,2881,元大-基隆孝二,003900380036004b,1,147,-146,0.61,11,sell,2025-12-19
12/18,2881,港商麥格理,1360,217,36,181,0.75,12,buy,2025-12-19
12/18,2881,華南永昌-台中,9302,0,145,-145,0.6,12,sell,2025-12-19
12/18,2881,永豐金-匯立,0039004100380031,168,0,168,0.7,13,buy,2025-12-19
12/18,2881,永豐金-新莊,0039004100390048,9,128,-119,0.49,13,sell,2025-12-19
12/18,2881,法銀巴黎,8900,133,2,131,0.54,14,buy,2025-12-19
12/18,2881,永豐金證券,0039004100300030,153,269,-116,0.48,14,sell,2025-12-19
12/18,2881,群益金鼎-西松,9136,128,0,128,0.53,15,buy,2025-12-19
12/18,2881,永豐金-大園,0039004100390038,0,95,-95,0.39,15,sell,2025-12-19
12/18,2882,美商高盛,1480,10723,2209,8514,15.41,1,buy,2025-12-19
12/18,2882,華南永昌,9300,46,18064,-18018,32.61,1,sell,2025-12-19
12/18,2882,美林,1440,8505,726,7779,14.08,2,buy,2025-12-19
12/18,2882,富邦-宜蘭,9686,12,1042,-1030,1.86,2,sell,2025-12-19
12/18,2882,永豐金證券,0039004100300030,5255,316,4939,8.94,3,buy,2025-12-19
12/18,2882,凱基-台北,9268,2428,3304,-876,1.59,3,sell,2025-12-19
12/18,2882,富邦證券,9600,5118,238,4880,8.83,4,buy,2025-12-19
12/18,2882,兆豐證券,7000,5,876,-871,1.58,4,sell,2025-12-19
12/18,2882,新加坡商瑞銀,1650,4099,1398,2701,4.89,5,buy,2025-12-19
12/18,2882,國票-敦北法人,0037003700390063,5,680,-675,1.22,5,sell,2025-12-19
12/18,2882,台灣摩根士丹利,1470,4717,3284,1433,2.59,6,buy,2025-12-19
12/18,2882,國泰證券,8880,7,596,-589,1.07,6,sell,2025-12-19
12/18,2882,富邦-台北,9623,1005,59,946,1.71,7,buy,2025-12-19
12/18,2882,富邦-南京,0039003600310043,3,269,-266,0.48,7,sell,2025-12-19
12/18,2882,元大證券,9800,2154,1674,480,0.87,8,buy,2025-12-19
12/18,2882,國泰-敦南,8888,79,319,-240,0.43,8,sell,2025-12-19
12/18,2882,國泰-板橋,003800380038004b,464,103,361,0.65,9,buy,2025-12-19
12/18,2882,凱基-高雄,9206,2,240,-238,0.43,9,sell,2025-12-19
12/18,2882,兆豐-三民,0037003000300068,300,9,291,0.53,10,buy,2025-12-19
12/18,2882,中國信託,6160,43,274,-231,0.42,10,sell,2025-12-19
12/18,2882,凱基,9200,396,112,284,0.51,11,buy,2025-12-19
12/18,2882,摩根大通,8440,1900,2123,-223,0.4,11,sell,2025-12-19
12/18,2882,統一,5850,653,394,259,0.47,12,buy,2025-12-19
12/18,2882,元大-大天母,9893,0,207,-207,0.37,12,sell,2025-12-19
12/18,2882,華南永昌-虎尾,9377,206,17,189,0.34,13,buy,2025-12-19
12/18,2882,合庫證券,1020,8,207,-199,0.36,13,sell,2025-12-19
12/18,2882,花旗環球,1590,605,424,181,0.33,14,buy,2025-12-19
12/18,2882,兆豐-忠孝,0037003000300061,3,163,-160,0.29,14,sell,2025-12-19
12/18,2882,臺銀,1040,196,23,173,0.31,15,buy,2025-12-19
12/18,2882,富邦-仁愛,9676,25,165,-140,0.25,15,sell,2025-12-19
12/18,2303,台灣摩根士丹利,1470,19581,1352,18229,29.01,1,buy,2025-12-19
12/18,2303,群益金鼎,9100,409,13969,-13560,21.58,1,sell,2025-12-19
12/18,2303,美商高盛,1480,6227,2018,4209,6.7,2,buy,2025-12-19
12/18,2303,美林,1440,786,8914,-8128,12.93,2,sell,2025-12-19
12/18,2303,港商麥格理,1360,2601,0,2601,4.14,3,buy,2025-12-19
12/18,2303,元富,5920,11,2263,-2252,3.58,3,sell,2025-12-19
12/18,2303,元大證券,9800,4255,1839,2416,3.84,4,buy,2025-12-19
12/18,2303,台新證券,8150,132,2029,-1897,3.02,4,sell,2025-12-19
12/18,2303,摩根大通,8440,3888,1945,1943,3.09,5,buy,2025-12-19
12/18,2303,國泰證券,8880,450,1349,-899,1.43,5,sell,2025-12-19
12/18,2303,永豐金-匯立,0039004100380031,1274,0,1274,2.03,6,buy,2025-12-19
12/18,2303,兆豐-忠孝,0037003000300061,305,1010,-705,1.12,6,sell,2025-12-19
12/18,2303,凱基-台北,9268,4059,2843,1216,1.94,7,buy,2025-12-19
12/18,2303,華南永昌,9300,29,530,-501,0.8,7,sell,2025-12-19
12/18,2303,港商野村,1560,536,0,536,0.85,8,buy,2025-12-19
12/18,2303,凱基,9200,202,606,-404,0.64,8,sell,2025-12-19
12/18,2303,統一,5850,497,130,367,0.58,9,buy,2025-12-19
12/18,2303,國票-敦北法人,0037003700390063,14,371,-357,0.57,9,sell,2025-12-19
12/18,2303,永豐金證券,0039004100300030,571,347,224,0.36,10,buy,2025-12-19
12/18,2303,新加坡商瑞銀,1650,3889,4156,-267,0.42,10,sell,2025-12-19
12/18,2303,元大-三民,0039003800390046,400,178,222,0.35,11,buy,2025-12-19
12/18,2303,富邦證券,9600,247,483,-236,0.38,11,sell,2025-12-19
12/18,2303,元大-龍潭,9858,194,23,171,0.27,12,buy,2025-12-19
12/18,2303,台新-台南,8159,20,233,-213,0.34,12,sell,2025-12-19
12/18,2303,富邦-台北,9623,340,223,117,0.19,13,buy,2025-12-19
12/18,2303,宏遠-桃園,1262,0,172,-172,0.27,13,sell,2025-12-19
12/18,2303,富邦-桃園,9665,132,21,111,0.18,14,buy,2025-12-19
12/18,2303,香港上海匯豐,8960,12,176,-164,0.26,14,sell,2025-12-19
12/18,2303,富邦-南屯,9666,108,21,87,0.14,15,buy,2025-12-19
12/18,2303,統一-城中,5854,13,157,-144,0.23,15,sell,2025-12-19
12/18,3711,美商高盛,1480,2084,574,1510,9.17,1,buy,2025-12-19
12/18,3711,摩根大通,8440,1206,3934,-2728,16.57,1,sell,2025-12-19
12/18,3711,新加坡商瑞銀,1650,947,245,702,4.26,2,buy,2025-12-19
12/18,3711,富邦證券,9600,209,1130,-921,5.59,2,sell,2025-12-19
12/18,3711,元大證券,9800,1298,629,669,4.06,3,buy,2025-12-19
12/18,3711,群益金鼎,9100,97,726,-629,3.82,3,sell,2025-12-19
12/18,3711,富邦-虎尾,9697,407,5,402,2.44,4,buy,2025-12-19
12/18,3711,美林,1440,882,1345,-463,2.81,4,sell,2025-12-19
12/18,3711,台灣摩根士丹利,1470,2273,1916,357,2.17,5,buy,2025-12-19
12/18,3711,港商野村,1560,31,487,-456,2.77,5,sell,2025-12-19
12/18,3711,彰銀,1230,299,0,299,1.82,6,buy,2025-12-19
12/18,3711,永豐金證券,0039004100300030,193,630,-437,2.65,6,sell,2025-12-19
12/18,3711,凱基-台北,9268,591,380,211,1.28,7,buy,2025-12-19
12/18,3711,大和國泰,8890,0,300,-300,1.82,7,sell,2025-12-19
12/18,3711,花旗環球,1590,329,153,176,1.07,8,buy,2025-12-19
12/18,3711,元富,5920,37,205,-168,1.02,8,sell,2025-12-19
12/18,3711,華南永昌,9300,142,16,126,0.77,9,buy,2025-12-19
12/18,3711,臺銀,1040,54,202,-148,0.9,9,sell,2025-12-19
12/18,3711,永豐金-台南,0039004100390068,111,5,106,0.64,10,buy,2025-12-19
12/18,3711,富邦-竹北,9624,8,135,-127,0.77,10,sell,2025-12-19
12/18,3711,永豐金-匯立,0039004100380031,119,24,95,0.58,11,buy,2025-12-19
12/18,3711,中國信託-高雄,003600310036004b,7,114,-107,0.65,11,sell,2025-12-19
12/18,3711,元大-台南,9896,67,6,61,0.37,12,buy,2025-12-19
12/18,3711,港商麥格理,1360,30,89,-59,0.36,12,sell,2025-12-19
12/18,3711,國票-台中,0037003700390076,51,0,51,0.31,13,buy,2025-12-19
12/18,3711,凱基-虎尾,9236,3,61,-58,0.35,13,sell,2025-12-19
12/18,3711,群益金鼎-南京,0039003100380045,45,0,45,0.27,14,buy,2025-12-19
12/18,3711,華南永昌-楠梓,9332,11,65,-54,0.33,14,sell,2025-12-19
12/18,3711,富邦-樹林,0039003600320045,44,0,44,0.27,15,buy,2025-12-19
12/18,3711,康和-仁愛,0038003400350046,1,40,-39,0.24,15,sell,2025-12-19
12/18,2603,台灣摩根士丹利,1470,481,138,343,6.57,1,buy,2025-12-19
12/18,2603,摩根大通,8440,154,1271,-1117,21.39,1,sell,2025-12-19
12/18,2603,美好-富順,003500320036004b,303,2,301,5.77,2,buy,2025-12-19
12/18,2603,美林,1440,292,515,-223,4.27,2,sell,2025-12-19
12/18,2603,新加坡商瑞銀,1650,388,214,174,3.33,3,buy,2025-12-19
12/18,2603,凱基-中港,9202,0,100,-100,1.92,3,sell,2025-12-19
12/18,2603,港商野村,1560,189,65,124,2.38,4,buy,2025-12-19
12/18,2603,凱基-台北,9268,149,215,-66,1.26,4,sell,2025-12-19
12/18,2603,國泰證券,8880,129,12,117,2.24,5,buy,2025-12-19
12/18,2603,元大-土城,9897,1,40,-39,0.75,5,sell,2025-12-19
12/18,2603,元大-大同,0039003800390047,97,0,97,1.86,6,buy,2025-12-19
12/18,2603,富邦-屏東,0039003600310059,1,35,-34,0.65,6,sell,2025-12-19
12/18,2603,宏遠證券,1260,50,0,50,0.96,7,buy,2025-12-19
12/18,2603,台灣企銀,1110,5,39,-34,0.65,7,sell,2025-12-19
12/18,2603,香港上海匯豐,8960,50,4,46,0.88,8,buy,2025-12-19
12/18,2603,元富,5920,0,33,-33,0.63,8,sell,2025-12-19
12/18,2603,永豐金證券,0039004100300030,82,51,31,0.59,9,buy,2025-12-19
12/18,2603,聯邦-雙和,8584,0,30,-30,0.57,9,sell,2025-12-19
12/18,2603,聯邦-大業,8586,33,3,30,0.57,10,buy,2025-12-19
12/18,2603,中國信託-忠孝,6162,0,30,-30,0.57,10,sell,2025-12-19
12/18,2603,玉山證券,8840,36,10,26,0.5,11,buy,2025-12-19
12/18,2603,兆豐-寶成,0037003000300072,2,30,-28,0.54,11,sell,2025-12-19
12/18,2603,國票-博愛,003700370039007a,25,2,23,0.44,12,buy,2025-12-19
12/18,2603,元大-館前,003900380034004b,2,28,-26,0.5,12,sell,2025-12-19
12/18,2603,華南永昌-林口,9317,22,0,22,0.42,13,buy,2025-12-19
12/18,2603,兆豐-復興,0037003000300070,0,24,-24,0.46,13,sell,2025-12-19
12/18,2603,兆豐-台中港,7005,23,1,22,0.42,14,buy,2025-12-19
12/18,2603,兆豐-忠孝,0037003000300061,1,24,-23,0.44,14,sell,2025-12-19
12/18,2603,(牛牛牛)亞-網路,6012,21,0,21,0.4,15,buy,2025-12-19
12/18,2603,元大-台北,0039003800300068,0,22,-22,0.42,15,sell,2025-12-19
12/18,2609,美商高盛,1480,2100,1215,885,7.04,1,buy,2025-12-19
12/18,2609,美林,1440,106,2707,-2601,20.7,1,sell,2025-12-19
12/18,2609,永豐金證券,0039004100300030,366,206,160,1.27,2,buy,2025-12-19
12/18,2609,凱基,9200,7,1000,-993,7.9,2,sell,2025-12-19
12/18,2609,港商野村,1560,150,0,150,1.19,3,buy,2025-12-19
12/18,2609,摩根大通,8440,217,1207,-990,7.88,3,sell,2025-12-19
12/18,2609,福勝,6950,152,2,150,1.19,4,buy,2025-12-19
12/18,2609,新加坡商瑞銀,1650,92,795,-703,5.59,4,sell,2025-12-19
12/18,2609,新光-台中,8561,177,43,134,1.07,5,buy,2025-12-19
12/18,2609,花旗環球,1590,56,411,-355,2.83,5,sell,2025-12-19
12/18,2609,元大-竹東,0039003800330066,123,0,123,0.98,6,buy,2025-12-19
12/18,2609,元大-淡水,9899,13,350,-337,2.68,6,sell,2025-12-19
12/18,2609,華南永昌-苗栗,9362,98,0,98,0.78,7,buy,2025-12-19
12/18,2609,元大證券,9800,425,521,-96,0.76,7,sell,2025-12-19
12/18,2609,國泰-敦南,8888,161,79,82,0.65,8,buy,2025-12-19
12/18,2609,群益金鼎-崇德,0039003100330055,5,86,-81,0.64,8,sell,2025-12-19
12/18,2609,香港上海匯豐,8960,83,4,79,0.63,9,buy,2025-12-19
12/18,2609,兆豐-東門,0037003000300048,10,90,-80,0.64,9,sell,2025-12-19
